Title,Tags
"How much did the Chinese Summer Palace cost to build?","<19th-century><china>"
"Are submarine launched ballistic missiles still inaccurate?","<20th-century><military><cold-war><nuclear>"
"Have any armies equipped/fed their officers and enlisted men equally?","<military><social-history><food><clothing>"
"British colony in Berlin","<british-empire><imperial-germany>"
"Ancient statue I found near my place","<ancient-history><roman-empire><archaeology>"
"What compelled Benjamin Disraeli to label 1857 revolt as a ""National Revolt""?","<19th-century><india><british-empire><revolution>"
"Cover Art of ""Álbum de la Revolución Cubana""","<20th-century><art><cuba>"
"In U.S. military forces, did black soldiers suffer a heavy racial segregation during World War II?","<united-states><world-war-two><military><social-history>"
"Until 1600, was it legal to counterfeit money?","<middle-ages><crime><money>"
"Alexander, Olympias, and Zeus in Giulio Romano's painting","<art><alexander-iii-greece><greek-mythology>"
"How much of an impact did the Roman emperors' civil wars have on their decision to debase the coinage?","<economy><ancient-rome><roman-empire>"
"What role did the Eastern Roman Empire play in the fall of the Western Roman Empire?","<ancient-rome><roman-empire>"
"In ancient Rome, did a lot of people feel guilty about owning slaves?","<ancient-rome><slavery><morals>"
"To what extent was the Cold War caused by post World War 2 economics?","<cold-war>"
"How long did it take to build siege engines in the middle ages?","<military><middle-ages><siege>"
"Did the pope try to suppress the number zero?","<middle-ages><mathematics><pope>"
"How tall was George Washington?","<united-states><18th-century><george-washington>"
"Who gave Charles the Bold his nickname and why?","<middle-ages><15th-century><historiography><feudalism>"
"Were slave rowers ever chained to the ship?","<ancient-history><naval><slavery>"
"Did the Greeks win the battle of Salamis because their rowers were ""free""?","<ancient-greece><naval><slavery><greco-persian-wars>"
"What is the nature of questions that can be answered by historical sources and methods?","<historiography>"
"What do historians do when there are no sources?","<historiography>"
"What are legitimate methods and sources?","<historiography>"
"What is the difference between a professional historian and an amateur?","<historiography>"
"How is the discipline of History differentiated from other disciplines in social sciences or the humanities?","<historiography>"
"How is history studied?","<historiography>"
"How many USA men dodged the draft in Vietnam, and how?","<vietnam-war>"
"Why is Finland represented as a Soviet satellite in this 1947 cartoon?","<20th-century><soviet-union><cold-war><united-kingdom><finland>"
"Why are Vorarlberg and Tirol part of Austria, when they are only connected to it by high mountains?","<austria><political-geography><bavaria>"
"Does Tanjore Brihadeeswarar Temple contain more stones than Giza pyramid?","<india><ancient-egypt><architecture><temples>"
"Building a house in the middle age in europe (specifically germany)","<middle-ages><architecture>"
"Is Nazi brutality particularly well known in the US because of the US's Jewish population?","<united-states><world-war-two><nazi-germany><holocaust>"
"Why was Apple not able to compete with Microsoft in the home PC market?","<contemporary-history><business-history><computers>"
"Which United States cities started getting electricity in the 1920s?","<united-states>"
"Japan allying with Germany in WWII","<world-war-two><japan><germany><industrial-revolution><modernisation>"
"When did we start expecting a store to have bags for our purchases?","<consumer-goods>"
"When did ""whites only"" signs (racial segregation) become illegal in the USA?","<united-states><racism><civil-rights>"
"Did medieval guards wear heavy armor for long periods of time?","<middle-ages><armour>"
"Why did Bierut threaten to murder families of those who did not join him?","<poland><communism>"
"What distinguishes the mesolithic period from neolithic and paleolithic?","<prehistory>"
"Pow Wow's in North America -","<native-americans>"
"Why was the British University Grants Committee abolished in 1988?","<20th-century><united-kingdom><education><academics>"
"Why have North and South Korea stopped marching together at the Olympics?","<sports><korea><north-korea><olympics>"
"If the heir to a Kingdom is called Crown Prince, what is the heir to a Duchy called?","<middle-ages><europe><titles>"
"In Canada, is it true that when Mormons first arrived (1887) they weren't allowed to settle within 50km of Lethbridge?","<19th-century><canada><religious-history>"
"India and Egypt: What enables a culture to endure?","<cultural-history><ancient-egypt><indian>"
"Why did it take so long to abandon sail after steamships were demonstrated?","<military><age-of-sail><steamboat><commercial>"
"Were there socioeconomic reasons for the decline of Athenian democracy?","<political-history><economy><democracy><greek><athens>"
"How do vetoes affect re-votes in US Congress?","<us-congress>"
"When Lenin met Mussolini, what was Mussolini's impression of Lenin?","<lenin><mussolini>"
"What is the significance behind ""40 days"" that often appears in the Bible?","<bible><religious-history><timeline>"
"What was the timetable for Germany's Invasion of the Low Countries (Fall Gelb) in WW2?","<world-war-two><military><nazi-germany>"
"How did public debt financing through annuities work in the States General of the Netherlands?","<economy><renaissance><netherlands>"
"Are there any histories of indigenous Americans who were brought to Europe?","<slavery><native-americans><early-modern><age-of-discovery>"
"Have any artifacts or archaeological remains from the White Ship disaster of 1120 ever been recovered?","<middle-ages><england><naval><archaeology>"
"Why does a Star of David appear at a rally with Francisco Franco?","<fascism><spanish-civil-war>"
"Was World War I a war of liberals against authoritarians?","<20th-century><world-war-one><revisionism>"
"What's the meaning of a knight fighting a snail in medieval book illustrations?","<middle-ages><europe><art><book>"
"Why didn't Anne Boleyn consent to divorce?","<england><tudor-period><henry-viii>"
"How is this pattern from Pompeii also in Cappella Sansevero?","<ancient-rome><art>"
"Could the Soviet Union have continued fighting World War II without Caucasus oil?","<world-war-two>"
"How big was the percentage of white people in the USA who were not against granting the blacks equal rights?","<united-states><20th-century><political-history>"
"Was the State of Indiana's legislation changed to fix the value of Pi?","<united-states><law><science><mathematics>"
"How were dogs used in WW1","<20th-century><warfare><world-war-one><animals>"
"Why the military revolution is a cause of the industrial revolution?","<industrial-revolution>"
"Did New Imperialism differ in nature from earlier Imperialism?","<europe><19th-century><imperialism>"
"Machine gun specs in WW1","<20th-century><warfare><world-war-one><weapons>"
"Les Misérables historical setting","<19th-century><france><social-history><revolution>"
"How did the triple entente manage such a large breakthrough in WW1?","<20th-century><warfare><world-war-one>"
"Were sermons in the Middle Ages devoted to Old Testament or New Testament subjects?","<middle-ages><religion>"
"What were acceptance criteria/process to the Vienna Fine Arts Academy in 1906-7?","<20th-century><hitler><austria>"
"What types of Poison gasses were used in World War 1?","<world-war-one><chemicals>"
"Why were people from the Asian Steppes able to militarily dominate Europeans on a repeated basis?","<europe><warfare><mongol-empire>"
"Did the Germans lose the U-Boat war in World war II because of a shortage of quality, rather than quantity?","<20th-century><world-war-two><nazi-germany><submarine>"
"Did the break up of AT & T in 1984 lead to technological innovation?","<united-states><20th-century><technology>"
